ALV-6000/E-WIN Data
Date :	"10/22/2010"
Time :	"1:32:18 PM"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     633.00000
Angle [°]       :	      90.00000
Duration [s]    :	         6
Runs            :	         1
Mode            :	"DUAL CROSS CH1"
MeanCR0 [kHz]   :	      18.90130
MeanCR1 [kHz]   :	      18.90096

"Correlation"
  2.50000E-004	  8.52772E-002	  0.00000E+000
  5.00000E-004	 -1.71068E-002	  0.00000E+000
  7.50000E-004	  5.21993E-002	  0.00000E+000
  1.00000E-003	  1.15206E-001	  0.00000E+000
  1.25000E-003	  6.51915E-003	  0.00000E+000
  1.50000E-003	  7.58265E-002	  0.00000E+000
  1.75000E-003	  2.19047E-004	  0.00000E+000
  2.00000E-003	  5.53496E-002	  0.00000E+000
  2.25000E-003	  5.06242E-002	  0.00000E+000
  2.50000E-003	  5.85003E-002	  0.00000E+000
  2.75000E-003	 -3.75838E-002	  0.00000E+000
  3.00000E-003	  2.06966E-002	  0.00000E+000
  3.25000E-003	  1.18356E-001	  0.00000E+000
  3.50000E-003	  3.95984E-002	  0.00000E+000
  3.75000E-003	 -5.17606E-002	  0.00000E+000
  4.00000E-003	 -1.55410E-002	  0.00000E+000
  4.50000E-003	 -7.66535E-003	  0.00000E+000
  5.00000E-003	 -2.02664E-002	  0.00000E+000
  5.50000E-003	  4.19514E-002	  0.00000E+000
  6.00000E-003	 -3.28675E-002	  0.00000E+000
  6.50000E-003	  4.51017E-002	  0.00000E+000
  7.00000E-003	  1.75368E-002	  0.00000E+000
  7.50000E-003	 -1.00281E-002	  0.00000E+000
  8.00000E-003	  2.26654E-002	  0.00000E+000
  9.00000E-003	  1.55772E-002	  0.00000E+000
  1.00000E-002	  3.76358E-003	  0.00000E+000
  1.10000E-002	  1.43958E-002	  0.00000E+000
  1.20000E-002	  3.52666E-002	  0.00000E+000
  1.30000E-002	  4.62926E-002	  0.00000E+000
  1.40000E-002	  7.70145E-003	  0.00000E+000
  1.50000E-002	  9.27660E-003	  0.00000E+000
  1.60000E-002	  3.27259E-002	  0.00000E+000
  1.80000E-002	  3.78200E-003	  0.00000E+000
  2.00000E-002	  8.90133E-003	  0.00000E+000
  2.20000E-002	 -7.54110E-004	  0.00000E+000
  2.40000E-002	  3.38085E-003	  0.00000E+000
  2.60000E-002	  4.23658E-002	  0.00000E+000
  2.80000E-002	  9.87844E-003	  0.00000E+000
  3.00000E-002	 -4.68458E-003	  0.00000E+000
  3.20000E-002	  1.50762E-002	  0.00000E+000
  3.60000E-002	  5.82243E-003	  0.00000E+000
  4.00000E-002	  2.39318E-002	  0.00000E+000
  4.40000E-002	 -1.37774E-002	  0.00000E+000
  4.80000E-002	  1.66422E-002	  0.00000E+000
  5.20000E-002	  1.41810E-002	  0.00000E+000
  5.60000E-002	  2.55019E-002	  0.00000E+000
  6.00000E-002	 -5.70504E-003	  0.00000E+000
  6.40000E-002	  2.06103E-002	  0.00000E+000
  7.20000E-002	 -2.52040E-003	  0.00000E+000
  8.00000E-002	  1.33745E-002	  0.00000E+000
  8.80000E-002	  1.27346E-002	  0.00000E+000
  9.60000E-002	  1.90352E-002	  0.00000E+000
  1.04000E-001	  1.70663E-002	  0.00000E+000
  1.12000E-001	  9.38265E-003	  0.00000E+000
  1.20000E-001	  2.25254E-002	  0.00000E+000
  1.28000E-001	  1.28360E-002	  0.00000E+000
  1.44000E-001	  5.14124E-003	  0.00000E+000
  1.60000E-001	  3.78293E-003	  0.00000E+000
  1.76000E-001	  1.29930E-002	  0.00000E+000
  1.92000E-001	  1.89494E-002	  0.00000E+000
  2.08000E-001	  2.14107E-002	  0.00000E+000
  2.24000E-001	  6.35194E-003	  0.00000E+000
  2.40000E-001	  3.09364E-003	  0.00000E+000
  2.56000E-001	  1.16879E-002	  0.00000E+000
  2.88000E-001	  1.38514E-002	  0.00000E+000
  3.20000E-001	  1.23005E-002	  0.00000E+000
  3.52000E-001	  5.66301E-003	  0.00000E+000
  3.84000E-001	  8.83569E-003	  0.00000E+000
  4.16000E-001	  5.40448E-003	  0.00000E+000
  4.48000E-001	  6.69723E-003	  0.00000E+000
  4.80000E-001	  6.76302E-003	  0.00000E+000
  5.12000E-001	  1.05170E-002	  0.00000E+000
  5.76000E-001	  1.49328E-002	  0.00000E+000
  6.40000E-001	  1.22349E-002	  0.00000E+000
  7.04000E-001	  1.17638E-002	  0.00000E+000
  7.68000E-001	  1.10665E-002	  0.00000E+000
  8.32000E-001	  1.75937E-002	  0.00000E+000
  8.96000E-001	  1.42092E-002	  0.00000E+000
  9.60000E-001	  1.27243E-002	  0.00000E+000
  1.02400E+000	  1.25453E-002	  0.00000E+000
  1.15200E+000	  1.01101E-002	  0.00000E+000
  1.28000E+000	  1.35288E-002	  0.00000E+000
  1.40800E+000	  1.10475E-002	  0.00000E+000
  1.53600E+000	  1.02661E-002	  0.00000E+000
  1.66400E+000	  1.35549E-002	  0.00000E+000
  1.79200E+000	  1.17931E-002	  0.00000E+000
  1.92000E+000	  8.95187E-003	  0.00000E+000
  2.04800E+000	  9.46258E-003	  0.00000E+000
  2.30400E+000	  9.22013E-003	  0.00000E+000
  2.56000E+000	  9.75402E-003	  0.00000E+000
  2.81600E+000	  1.05867E-002	  0.00000E+000
  3.07200E+000	  1.02220E-002	  0.00000E+000
  3.32800E+000	  1.04849E-002	  0.00000E+000
  3.58400E+000	  9.90800E-003	  0.00000E+000
  3.84000E+000	  1.07997E-002	  0.00000E+000
  4.03200E+000	  1.14686E-002	  0.00000E+000
  4.54400E+000	  1.15780E-002	  0.00000E+000
  5.05600E+000	  1.01719E-002	  0.00000E+000
  5.56800E+000	  9.12340E-003	  0.00000E+000
  6.08000E+000	  8.71774E-003	  0.00000E+000
  6.59200E+000	  8.61237E-003	  0.00000E+000
  7.10400E+000	  8.85419E-003	  0.00000E+000
  7.61600E+000	  7.83134E-003	  0.00000E+000
  8.12800E+000	  9.29374E-003	  0.00000E+000
  9.15200E+000	  8.75366E-003	  0.00000E+000
  1.01760E+001	  7.65462E-003	  0.00000E+000
  1.12000E+001	  6.46277E-003	  0.00000E+000
  1.22240E+001	  7.29749E-003	  0.00000E+000
  1.32480E+001	  7.71190E-003	  0.00000E+000
  1.42720E+001	  7.89056E-003	  0.00000E+000
  1.52960E+001	  5.70471E-003	  0.00000E+000
  1.63200E+001	  5.85103E-003	  0.00000E+000
  1.83680E+001	  6.67757E-003	  0.00000E+000
  2.04160E+001	  6.58910E-003	  0.00000E+000
  2.24640E+001	  5.40354E-003	  0.00000E+000
  2.45120E+001	  5.66427E-003	  0.00000E+000
  2.65600E+001	  5.42700E-003	  0.00000E+000
  2.86080E+001	  5.09536E-003	  0.00000E+000
  3.06560E+001	  5.28951E-003	  0.00000E+000
  3.27040E+001	  4.72889E-003	  0.00000E+000
  3.68000E+001	  4.27816E-003	  0.00000E+000
  4.08960E+001	  3.85722E-003	  0.00000E+000
  4.49920E+001	  3.38797E-003	  0.00000E+000
  4.90880E+001	  3.27215E-003	  0.00000E+000
  5.31840E+001	  2.96887E-003	  0.00000E+000
  5.72800E+001	  3.00053E-003	  0.00000E+000
  6.13760E+001	  2.37347E-003	  0.00000E+000
  6.54720E+001	  2.61029E-003	  0.00000E+000
  7.36640E+001	  2.09074E-003	  0.00000E+000
  8.18560E+001	  2.27415E-003	  0.00000E+000
  9.00480E+001	  1.83048E-003	  0.00000E+000
  9.82400E+001	  1.70517E-003	  0.00000E+000
  1.06432E+002	  1.61568E-003	  0.00000E+000
  1.14624E+002	  1.72352E-003	  0.00000E+000
  1.22816E+002	  1.36418E-003	  0.00000E+000
  1.31008E+002	  9.08771E-004	  0.00000E+000
  1.47392E+002	  1.00476E-003	  0.00000E+000
  1.63776E+002	  1.03941E-003	  0.00000E+000
  1.80160E+002	  8.38621E-004	  0.00000E+000
  1.96544E+002	  8.46223E-004	  0.00000E+000
  2.12928E+002	  1.09100E-003	  0.00000E+000
  2.29312E+002	  1.07237E-003	  0.00000E+000
  2.45696E+002	  1.26919E-003	  0.00000E+000
  2.62080E+002	  1.60206E-003	  0.00000E+000
  2.94848E+002	  1.67918E-003	  0.00000E+000
  3.27616E+002	  1.15305E-003	  0.00000E+000
  3.60384E+002	  7.88134E-004	  0.00000E+000
  3.93152E+002	  7.91337E-004	  0.00000E+000
  4.25920E+002	  7.61134E-004	  0.00000E+000
  4.58688E+002	  5.62469E-004	  0.00000E+000
  4.91456E+002	  6.18280E-004	  0.00000E+000
  5.24224E+002	  9.21631E-004	  0.00000E+000
  5.89760E+002	 -1.25967E-003	  0.00000E+000
  6.55296E+002	 -1.30415E-003	  0.00000E+000
  7.20832E+002	 -9.70380E-004	  0.00000E+000
  7.86368E+002	 -6.84042E-004	  0.00000E+000
  8.51904E+002	 -1.04623E-003	  0.00000E+000
  9.17440E+002	 -1.02090E-003	  0.00000E+000
  9.82976E+002	 -3.74108E-004	  0.00000E+000
  1.04851E+003	 -1.20065E-003	  0.00000E+000
  1.17958E+003	 -1.04981E-003	  0.00000E+000
  1.31066E+003	 -9.93389E-006	  0.00000E+000
  1.44173E+003	 -6.84210E-004	  0.00000E+000
  1.57280E+003	 -2.08148E-003	  0.00000E+000
  1.70387E+003	  1.33117E-004	  0.00000E+000
  1.83494E+003	 -1.04206E-004	  0.00000E+000
  1.96602E+003	 -2.17516E-005	  0.00000E+000

"Count Rate"
       0.02344	      11.58997	      17.90007
       0.04688	      11.28949	      16.91278
       0.07031	      11.37534	      16.74107
       0.09375	      12.36264	      16.95570
       0.11719	      11.28949	      17.94300
       0.14063	      11.50412	      17.85714
       0.16406	      10.04464	      17.08448
       0.18750	       9.52953	      12.74897
       0.21094	      11.33242	      15.83963
       0.23438	      11.93338	      20.13221
       0.25781	      12.10508	      19.05906
       0.28125	      10.21635	      15.66793
       0.30469	      10.34512	      15.58207
       0.32813	      10.77438	      15.79670
       0.35156	      10.68853	      20.17514
       0.37500	      10.17342	      18.15762
       0.39844	      11.41827	      18.84444
       0.42188	      12.36264	      18.41518
       0.44531	      12.92067	      18.75858
       0.46875	      10.43097	      17.64251
       0.49219	      10.98901	      16.01133
       0.51563	      13.26408	      21.07658
       0.53906	      13.09238	      20.99073
       0.56250	      11.71875	      19.48832
       0.58594	      12.96360	      18.58688
       0.60938	      12.62019	      19.10199
       0.63281	      12.10508	      19.44540
       0.65625	      14.38015	      20.56147
       0.67969	      12.79190	      21.80632
       0.70313	      13.43578	      20.00343
       0.72656	      11.93338	      18.24347
       0.75000	      11.93338	      17.42789
       0.77344	      13.26408	      21.33414
       0.79688	      12.27679	      19.14492
       0.82031	      12.44849	      22.06387
       0.84375	      12.06216	      18.15762
       0.86719	       9.83001	      18.11470
       0.89063	      10.51683	      17.17033
       0.91406	      10.13049	      17.21325
       0.93750	      10.38805	      15.19574
       0.96094	      12.31971	      17.81422
       0.98438	      10.86023	      19.31662
       1.00781	      14.72356	      21.29121
       1.03125	      13.09238	      23.09409
       1.05469	      13.00652	      23.95261
       1.07813	      12.40556	      22.27850
       1.10156	      13.26408	      22.02095
       1.12500	      12.27679	      20.56147
       1.14844	      12.10508	      20.77610
       1.17188	      13.73626	      23.56628
       1.19531	      13.69334	      21.54876
       1.21875	      14.89526	      23.56628
       1.24219	      12.14801	      20.73317
       1.26563	      11.76168	      18.80151
       1.28906	      11.80460	      19.53125
       1.31250	      13.00652	      18.62981
       1.33594	      13.56456	      20.60439
       1.35938	      12.92067	      21.80632
       1.38281	      11.37534	      19.31662
       1.40625	      13.43578	      20.51854
       1.42969	      13.52163	      21.46291
       1.45313	      13.77919	      21.63461
       1.47656	      12.44849	      21.11950
       1.50000	      11.20364	      18.37225
       1.52344	      12.87775	      21.67754
       1.54688	      13.17823	      22.49313
       1.57031	      11.71875	      20.00343
       1.59375	      11.93338	      21.93510
       1.61719	      12.70604	      21.72047
       1.64063	      12.19093	      17.38496
       1.66406	      12.40556	      17.85714
       1.68750	      13.86504	      20.69025
       1.71094	      13.34993	      18.84444
       1.73438	      12.70604	      18.84444
       1.75781	      12.19093	      18.80151
       1.78125	      10.73146	      18.67273
       1.80469	       9.70124	      14.42308
       1.82813	       9.95879	      15.62500
       1.85156	      11.41827	      18.88736
       1.87500	      12.79190	      18.15762
       1.89844	      10.86023	      15.19574
       1.92188	      10.30220	      14.50893
       1.94531	      12.14801	      19.14492
       1.96875	      10.21635	      16.65522
       1.99219	       9.83001	      13.82211
       2.01563	      10.08757	      16.01133
       2.03906	      11.37534	      17.55666
       2.06250	       9.35783	      17.12740
       2.08594	      10.08757	      16.31181
       2.10938	       9.57246	      16.05426
       2.13281	      10.17342	      17.08448
       2.15625	      11.71875	      17.21325
       2.17969	      12.62019	      17.94300
       2.20313	      10.55975	      17.59959
       2.22656	       9.52953	      15.58207
       2.25000	      10.13049	      16.01133
       2.27344	      12.01923	      16.35474
       2.29688	      11.63290	      17.72836
       2.32031	      12.92067	      19.27369
       2.34375	      12.01923	      18.80151
       2.36719	      13.73626	      19.70295
       2.39063	      14.03674	      21.20536
       2.41406	      12.87775	      18.62981
       2.43750	      11.71875	      20.86195
       2.46094	      12.49142	      18.15762
       2.48438	      11.41827	      19.14492
       2.50781	      10.90316	      18.80151
       2.53125	      12.74897	      18.37225
       2.55469	      13.22115	      20.34684
       2.57813	      11.71875	      20.60439
       2.60156	       9.31490	      15.92548
       2.62500	      11.20364	      16.39767
       2.64844	      11.03194	      17.25618
       2.67188	      12.06216	      18.93029
       2.69531	      10.55975	      15.19574
       2.71875	      10.77438	      17.59959
       2.74219	      12.44849	      18.11470
       2.76563	      12.57727	      18.97321
       2.78906	      13.04945	      19.61710
       2.81250	      12.62019	      19.48832
       2.83594	      15.41037	      21.67754
       2.85938	      13.34993	      21.37706
       2.88281	      12.44849	      18.24347
       2.90625	      10.86023	      18.32933
       2.92969	       9.95879	      15.75378
       2.95313	      10.38805	      15.02404
       2.97656	      11.71875	      17.12740
       3.00000	      11.33242	      16.52644
       3.02344	      10.30220	      17.38496
       3.04688	      10.55975	      17.08448
       3.07031	      11.54705	      18.50103
       3.09375	      11.89045	      19.14492
       3.11719	      14.93819	      21.89217
       3.14063	      12.31971	      19.23077
       3.16406	      11.28949	      18.24347
       3.18750	      11.89045	      19.48832
       3.21094	      11.03194	      16.56937
       3.23438	      10.08757	      18.07177
       3.25781	      11.63290	      17.98592
       3.28125	      10.60268	      17.47081
       3.30469	      12.36264	      21.76339
       3.32813	      13.34993	      22.19265
       3.35156	      12.66312	      21.67754
       3.37500	      13.65041	      22.27850
       3.39844	      13.73626	      19.44540
       3.42188	      12.01923	      20.43269
       3.44531	      11.03194	      20.30392
       3.46875	      11.46119	      19.87466
       3.49219	      11.07486	      17.47081
       3.51563	      10.73146	      17.47081
       3.53906	      10.73146	      18.41518
       3.56250	       9.74416	      18.15762
       3.58594	      13.47871	      19.48832
       3.60938	      13.65041	      21.84925
       3.63281	      13.26408	      21.67754
       3.65625	      11.11779	      19.40247
       3.67969	      11.54705	      19.70295
       3.70313	      11.03194	      19.27369
       3.72656	      12.79190	      18.58688
       3.75000	      11.80460	      19.23077
       3.77344	      14.93819	      21.11950
       3.79688	      12.44849	      23.39457
       3.82031	      12.74897	      20.13221
       3.84375	      12.40556	      22.40728
       3.86719	      12.92067	      18.80151
       3.89063	      12.87775	      20.34684
       3.91406	      13.04945	      20.04636
       3.93750	      11.71875	      18.67273
       3.96094	      10.43097	      17.08448
       3.98438	      11.80460	      16.99863
       4.00781	      10.90316	      17.68544
       4.03125	      13.13530	      20.04636
       4.05469	      11.97631	      19.48832
       4.07813	      13.04945	      20.21806
       4.10156	      12.01923	      18.93029
       4.12500	      14.38015	      22.19265
       4.14844	      14.25137	      21.63461
       4.17188	      11.97631	      19.57417
       4.19531	      11.71875	      17.25618
       4.21875	      11.50412	      16.05426
       4.24219	      11.93338	      19.27369
       4.26563	      12.49142	      19.87466
       4.28906	      11.54705	      18.54395
       4.31250	      12.01923	      19.96051
       4.33594	      10.77438	      18.75858
       4.35938	      11.07486	      18.75858
       4.38281	      12.96360	      16.99863
       4.40625	      11.24657	      16.78400
       4.42969	      10.55975	      18.32933
       4.45313	      11.28949	      20.30392
       4.47656	      12.19093	      19.40247
       4.50000	      10.98901	      16.91278
       4.52344	      12.40556	      18.45810
       4.54688	      10.30220	      16.99863
       4.57031	      11.07486	      18.02885
       4.59375	      10.47390	      18.02885
       4.61719	      11.71875	      18.50103
       4.64063	      12.96360	      21.07658
       4.66406	      11.28949	      18.41518
       4.68750	      12.83482	      18.28640
       4.71094	      10.68853	      16.99863
       4.73438	      11.07486	      16.69814
       4.75781	      11.37534	      17.12740
       4.78125	       9.05735	      15.53915
       4.80469	      10.64560	      17.68544
       4.82813	      10.51683	      15.49622
       4.85156	      10.38805	      16.48352
       4.87500	       8.97150	      14.80941
       4.89844	      10.38805	      15.79670
       4.92188	      10.08757	      17.04155
       4.94531	       9.61538	      15.53915
       4.96875	      10.60268	      19.48832
       4.99219	      10.13049	      18.67273
       5.01563	      10.98901	      17.17033
       5.03906	      11.11779	      16.09718
       5.06250	      12.70604	      18.93029
       5.08594	      11.28949	      22.14972
       5.10938	      14.12260	      21.16243
       5.13281	      13.13530	      20.04636
       5.15625	      11.20364	      18.67273
       5.17969	      11.71875	      16.91278
